frame, success, confidence, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU25_r, AU26_r, AU04_c, AU12_c, AU15_c, AU23_c, AU28_c, AU45_c
1, 1, 0.981922, 2.45165, 1.09638, 1.31126, 0, 0, 0.897359, 0, 0, 0, 0.687863, 0, 1.45801, 3.33323, 0.728334, 1, 0, 1, 0, 0, 1
1, 1, 0.980491, 2.59807, 1.49641, 1.07114, 0, 0, 1.10622, 0, 0, 0, 0, 0, 1.40499, 3.67069, 0.740526, 0, 0, 1, 0, 1, 1
1, 1, 0.982821, 2.43702, 1.39135, 1.26457, 0, 0, 1.00229, 0, 0, 0, 0, 0, 1.33527, 3.50385, 0.752239, 0, 0, 1, 0, 1, 1
1, 1, 0.982001, 2.31413, 1.47549, 1.00774, 0, 0, 1.22228, 0, 0, 0, 0, 0, 1.60368, 2.77515, 0.681162, 0, 0, 1, 0, 1, 1
1, 1, 0.973265, 2.17289, 1.06178, 0.688633, 0, 0, 0.893918, 0, 0, 0, 0.617844, 0, 1.54853, 2.24818, 0, 0, 0, 1, 0, 1, 0
1, 1, 0.973645, 1.96905, 0.798031, 0.759607, 0, 0, 0.67296, 0, 0, 0, 0.790612, 0, 1.6696, 1.60372, 0, 0, 0, 1, 0, 1, 0
1, 1, 0.972372, 1.871, 0.806081, 0.556478, 0, 0, 0.720248, 0, 0, 0, 0.645775, 0.726492, 1.58371, 1.27735, 0, 0, 0, 1, 1, 1, 0
1, 1, 0.968694, 1.92922, 0.707914, 0, 0, 0, 0, 0, 0, 0, 0.508555, 0.629099, 1.68822, 1.22174, 0, 0, 0, 1, 1, 1, 0
1, 1, 0.969524, 1.54852, 0.663462, 0.540774, 0, 0, 0, 0, 0, 0, 0.600894, 0.633181, 1.46293, 1.49416, 0, 0, 0, 1, 1, 1, 1
1, 1, 0.949822, 1.87601, 0.859468, 0, 0, 0, 0, 0, 0, 0, 0.864656, 0.698972, 1.28565, 1.20495, 0, 0, 0, 1, 1, 1, 1
1, 1, 0.946099, 2.52757, 1.07818, 0.966742, 0, 0, 0.928758, 0, 0, 0, 0.760888, 0.788099, 1.23161, 1.0599, 0, 1, 0, 1, 1, 1, 1
1, 1, 0.95193, 1.96268, 0.588259, 0.521604, 0, 0, 0.735059, 0, 0, 0, 0, 0.7204, 1.4227, 1.72345, 0, 0, 0, 1, 1, 1, 1
1, 1, 0.956411, 1.58469, 0, 0.605686, 0, 0, 0.526214, 0, 0, 0, 0.553798, 0.66378, 1.428, 2.08313, 0, 0, 0, 1, 1, 1, 1
1, 1, 0.961656, 1.74155, 0, 0, 0, 0, 0.743445, 0, 0, 0, 0, 0.531657, 1.46044, 1.5759, 0, 0, 0, 1, 1, 1, 1
1, 1, 0.957004, 1.85123, 0.632652, 0.540519, 0, 0, 0.742519, 0, 0, 0, 0, 0, 1.64254, 2.29614, 0, 0, 0, 1, 1, 1, 1
1, 1, 0.955329, 1.90787, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7317, 2.02233, 0, 0, 0, 1, 1, 1, 1
1, 1, 0.951983, 1.62903, 0, 0.555125, 0, 0, 0.563288, 0, 0, 0, 0, 0, 1.31766, 1.73522, 0, 0, 0, 1, 1, 1, 0
1, 1, 0.95325, 1.74329, 0.529928, 0.68112, 0, 0, 0, 0, 0, 0, 0, 0.513029, 1.70876, 1.86994, 0, 0, 0, 1, 1, 1, 0
1, 1, 0.954549, 1.82471, 0, 0.706806, 0, 0, 0, 0, 0, 0, 0, 0, 1.57329, 2.33231, 0, 0, 0, 1, 1, 1, 0
1, 1, 0.954344, 1.96213, 0, 0.586364, 0, 0, 0.51429, 0, 0.516655, 0, 0, 0, 1.66385, 2.21907, 0, 0, 0, 1, 1, 1, 0
1, 1, 0.954422, 1.851, 0, 0, 0, 0, 0, 0, 0.626007, 0, 0.501744, 0, 1.64311, 2.10915, 0, 0, 0, 1, 1, 1, 0
1, 1, 0.956324, 1.92466, 0, 0.706777, 0, 0, 0, 0, 0, 0, 0.502777, 0, 1.77626, 1.86221, 0, 0, 0, 1, 1, 1, 0
1, 1, 0.956118, 2.10868, 0, 0, 0, 0, 0, 0, 0.523235, 0, 0, 0, 1.9032, 2.25511, 0, 0, 0, 1, 1, 1, 0
1, 1, 0.956719, 1.99931, 0, 0.593821, 0, 0, 0, 0, 0, 0, 0, 0, 1.6217, 1.77058, 0, 0, 0, 1, 1, 1, 0
1, 1, 0.960258, 1.89939, 0, 0.519607, 0, 0, 0, 0, 0, 0, 0, 0, 2.00645, 1.52231, 0, 0, 0, 1, 1, 1, 0
1, 1, 0.963436, 2.14077, 0.545268, 0.787304, 0, 0, 0, 0, 0, 0, 0, 0, 1.62495, 2.06028, 0, 0, 0, 1, 1, 1, 0
1, 1, 0.971037, 1.91656, 0, 0.64252, 0, 0, 0, 0, 0, 0, 0.562267, 0, 1.83668, 1.06073, 0, 0, 0, 1, 1, 1, 0
1, 1, 0.975255, 1.85913, 0.795426, 0, 0, 0, 0.760874, 0, 0, 0, 0, 0, 1.82926, 1.17669, 0, 0, 0, 1, 1, 1, 0
1, 1, 0.978462, 2.01954, 0.645523, 0.553135, 0, 0, 0.636387, 0, 0, 0, 0.60821, 0, 2.00701, 0.811488, 0, 0, 0, 1, 0, 1, 0
1, 1, 0.981362, 2.12639, 1.11982, 0, 0, 0, 0.952445, 0, 0, 0, 0, 0, 1.8422, 1.4109, 0, 0, 0, 1, 0, 1, 0
1, 1, 0.983815, 1.92209, 0.595816, 0, 0, 0, 0, 0, 0, 0, 0.709062, 0, 1.67024, 1.09313, 0, 0, 0, 1, 0, 1, 0
1, 1, 0.983574, 2.09378, 0.700939, 0.860918, 0, 0, 0, 0, 0, 0, 0.875158, 0, 1.85653, 2.2769, 0, 0, 0, 1, 0, 1, 0
1, 1, 0.984514, 2.24172, 1.04874, 1.00554, 0, 0, 0.763049, 0, 0, 0, 0.910496, 0, 1.53039, 2.67515, 0, 0, 0, 1, 0, 1, 0
1, 1, 0.985271, 2.21584, 1.00704, 1.03607, 0, 0, 0.788876, 0, 0, 0, 0.844405, 0, 1.84037, 2.61098, 0, 0, 0, 1, 0, 1, 0
1, 1, 0.985089, 2.17673, 0.694865, 0.876498, 0, 0, 0.694284, 0, 0, 0, 0.904441, 0, 1.98351, 2.45858, 0, 0, 0, 1, 0, 1, 1
1, 1, 0.98363, 2.14831, 0.955456, 0.910802, 0, 0, 1.05308, 0, 0, 0, 0.802964, 0, 2.03076, 2.15255, 0, 0, 0, 1, 0, 1, 1
1, 1, 0.982678, 2.26617, 1.22613, 1.14018, 0, 0, 1.45551, 0, 0, 0, 0.997321, 0, 2.06472, 2.39261, 0, 0, 0, 1, 0, 1, 1
1, 1, 0.980522, 2.03101, 1.11317, 0.75512, 0, 0, 1.30647, 0, 0, 0, 0.624095, 0.522345, 2.09072, 3.1267, 0, 0, 0, 1, 0, 1, 1
1, 1, 0.979852, 1.87838, 0.996009, 0.92245, 0, 0, 1.43139, 0, 0, 0, 0.650839, 0, 1.46353, 2.71816, 0, 0, 0, 1, 0, 1, 1
1, 1, 0.980886, 1.82046, 1.11405, 1.05194, 0, 0, 1.79233, 0, 0, 0, 0.880195, 0, 1.83646, 2.77419, 0, 0, 0, 1, 0, 1, 1
1, 1, 0.979817, 1.96113, 1.11061, 1.2522, 0, 0, 1.18076, 0, 0, 0, 0.931676, 0, 2.13544, 3.48123, 0, 0, 0, 1, 0, 1, 0
1, 1, 0.980667, 1.66764, 0.740549, 1.18491, 0, 0, 1.40647, 0, 0, 0, 0.798484, 0, 1.65611, 3.19101, 0, 0, 0, 1, 0, 1, 1
1, 1, 0.981579, 1.78789, 0.880603, 1.34911, 0, 0, 1.07792, 0, 0, 0, 0.8493, 0, 1.56428, 4.40207, 0, 0, 0, 1, 0, 1, 1
1, 1, 0.983641, 1.81359, 0.803764, 1.17693, 0, 0, 0.993846, 0, 0, 0, 0.79174, 0, 1.50969, 3.82438, 0, 0, 0, 1, 0, 1, 1
1, 1, 0.980515, 1.81134, 0.943471, 0.981959, 0, 0, 0.888495, 0, 0, 0, 0.749102, 0, 1.22064, 3.30201, 0, 0, 0, 1, 1, 1, 1
1, 1, 0.97256, 1.65659, 0, 0.868264, 0, 0, 0.671219, 0, 0, 0, 0.543275, 0, 1.20027, 3.44758, 0, 0, 0, 0, 1, 1, 1
1, 1, 0.968017, 1.67156, 0, 0.701608, 0, 0, 0.602459, 0, 0, 0, 0.539691, 0, 0.894368, 2.79487, 0, 0, 0, 0, 1, 1, 1
1, 1, 0.969779, 1.74269, 0.602055, 0.847276, 0, 0, 0.54676, 0, 0, 0, 0, 0, 1.09824, 3.23623, 0, 0, 0, 0, 1, 1, 1
1, 1, 0.972267, 1.84361, 0, 0.610714, 0, 0, 0.85669, 0, 0, 0, 0.50635, 0, 1.01388, 2.39222, 0, 0, 0, 0, 1, 1, 1
1, 1, 0.977966, 1.99418, 0.707955, 0.58781, 0, 0, 0.741417, 0, 0, 0, 0, 0, 1.00134, 2.17397, 0, 0, 0, 0, 1, 0, 1
1, 1, 0.978498, 1.97033, 0.552268, 0.92333, 0, 0, 1.43722, 0, 0, 0, 0.551961, 0, 1.09092, 1.34779, 0, 0, 0, 0, 0, 0, 1
1, 1, 0.978306, 2.08096, 0.532967, 0.834122, 0, 0, 1.19332, 0, 0, 0, 0.700943, 0, 0.785251, 1.44136, 0, 0, 0, 0, 0, 0, 1
1, 1, 0.977675, 2.28046, 0.526905, 0.779121, 0, 0, 1.16178, 0, 0, 0, 0.645638, 0, 1.08694, 1.15471, 0, 0, 0, 0, 0, 0, 1
1, 1, 0.981393, 1.61379, 0, 0.556846, 0, 0, 1.0018, 0, 0, 0, 0.939614, 0, 1.3769, 2.67339, 0, 0, 0, 1, 0, 1, 1
1, 1, 0.983878, 1.6924, 0, 0.778258, 0, 0, 1.6763, 0, 0, 0, 0.742538, 0, 0.716364, 3.6244, 0, 0, 0, 1, 0, 1, 1
1, 1, 0.977116, 1.73306, 0.632286, 0, 0, 0, 0.821771, 0, 0, 0, 0.875144, 0, 1.1039, 1.5092, 0, 0, 0, 1, 1, 1, 1
1, 1, 0.974971, 1.83413, 0.568462, 0, 0, 0, 1.29458, 0, 0, 0, 0.655909, 0.601887, 1.49117, 0.615662, 0, 0, 0, 1, 1, 1, 0
1, 1, 0.978331, 1.54905, 0, 0, 0, 0, 1.37052, 0, 0, 0, 0.583993, 0.618458, 1.89997, 1.85239, 0, 0, 0, 1, 1, 1, 0
1, 1, 0.978386, 1.97585, 0.50684, 0, 0, 0, 0.986978, 0, 0.639982, 0, 0.94675, 0, 0.998718, 2.44198, 0, 0, 0, 1, 0, 1, 0
1, 1, 0.973108, 2.00961, 1.0223, 0, 0, 0, 1.60714, 0, 0, 0, 1.06449, 0, 0.832506, 4.62099, 0, 0, 0, 1, 0, 1, 1
1, 1, 0.971571, 1.96518, 0.566752, 0, 0, 0, 0.92002, 0, 0.736142, 0, 0.772124, 0, 0, 3.89122, 0, 0, 0, 1, 0, 1, 1
1, 1, 0.970012, 1.98057, 0, 0, 0, 0.552041, 0.713326, 0, 1.18148, 0, 0, 0, 0, 2.16072, 0, 0, 1, 1, 1, 1, 1
1, 1, 0.968827, 1.78707, 0, 0, 0, 0, 0.650918, 0, 0.802416, 0.83512, 0.516059, 0, 1.08063, 0.839954, 0, 0, 1, 1, 1, 1, 0
1, 1, 0.971767, 1.69445, 0, 0, 0, 0, 0.679545, 0, 0.708379, 0.507995, 0, 0, 1.05525, 0.578887, 0, 0, 1, 1, 1, 1, 0
1, 1, 0.971485, 1.49941, 0, 0, 0, 0, 0.784086, 0, 0.623323, 0, 0.663251, 0, 1.03322, 0, 0, 0, 1, 0, 1, 1, 0
1, 1, 0.970302, 1.5905, 0, 0, 0.520207, 0, 0.765752, 0, 0.564274, 0, 0.629642, 0, 0.967209, 0, 0, 0, 1, 0, 1, 0, 0
1, 1, 0.970932, 1.47286, 0, 0, 0.723946, 0, 0.802605, 0, 0, 0, 0, 0, 1.16096, 0.578371, 0, 0, 1, 0, 1, 0, 0
1, 1, 0.972948, 1.30287, 0, 0, 0.651791, 0, 0.674085, 0, 0, 0, 0.705114, 0, 1.58921, 0, 0, 0, 0, 0, 1, 1, 0
1, 1, 0.979174, 1.41339, 0, 0, 0.591965, 0, 0.581109, 0, 0, 0, 0.86642, 0, 0.525126, 1.70416, 0, 0, 0, 0, 1, 1, 0
1, 1, 0.978511, 1.31675, 0, 0.775836, 0, 0, 1.02243, 0, 0.571394, 0, 0.958743, 0, 0.50429, 2.99586, 0, 0, 1, 1, 1, 1, 1
1, 1, 0.970195, 1.2503, 0, 0, 0, 0.606938, 0.871906, 0, 0.924185, 0, 0.701363, 0, 0.619657, 2.07729, 0, 0, 1, 1, 1, 0, 1
1, 1, 0.971756, 1.29744, 0, 0, 0, 0, 0.561814, 0, 0.801051, 0, 0, 0.638222, 1.2529, 0.772821, 0, 0, 1, 1, 1, 0, 1
1, 1, 0.974945, 1.25089, 0, 0, 0, 0, 0.876677, 0, 0.573125, 0.652388, 0, 0.835041, 1.17464, 0, 0, 0, 0, 1, 1, 0, 1
1, 1, 0.978304, 1.22457, 0, 0.517412, 0, 0, 0, 0, 0, 0, 0, 0.604784, 1.17175, 0, 0, 0, 0, 1, 1, 0, 1
1, 1, 0.978634, 1.14009, 0, 0.565085, 0, 0, 0, 0, 0, 0, 0, 0, 0.993478, 0.696241, 0, 1, 0, 1, 1, 0, 1
1, 1, 0.980643, 0, 0, 0.807439, 0, 0, 0, 0.52179, 0.54983, 0, 0, 0, 0.730426, 1.14308, 0, 1, 0, 1, 1, 0, 1
1, 1, 0.981908, 0.544286, 0, 1.03297, 0, 0, 0, 0.63863, 0, 0.532707, 0, 0, 1.17956, 1.05446, 0, 1, 0, 1, 1, 0, 1
1, 1, 0.983972, 0.562743, 0, 1.22552, 0, 0.527534, 0, 0.659114, 0, 1.12674, 0, 0, 1.11488, 1.19009, 0, 1, 0, 1, 1, 0, 1
1, 1, 0.98535, 0, 0, 0.82833, 0, 0.550484, 0.640181, 0.780538, 0, 1.19386, 0, 0.509812, 1.33405, 0, 0, 1, 0, 1, 1, 0, 1
1, 1, 0.985451, 0, 0, 1.05428, 0, 0.577862, 0.600305, 0.816498, 0, 1.20144, 0, 0.702188, 1.6115, 0, 0, 1, 0, 1, 1, 0, 1
1, 1, 0.985108, 0, 0, 0.644719, 0, 0.534439, 0, 0.841272, 0, 1.11223, 0, 0.73887, 1.50711, 0, 0, 1, 0, 1, 1, 0, 1
1, 1, 0.982497, 0, 0, 0.696901, 0, 0.509325, 0, 0.787351, 0, 1.63514, 0, 1.2975, 1.53648, 0, 0, 1, 0, 1, 1, 0, 1
1, 1, 0.978607, 0, 0, 0, 0, 0.762662, 0, 1.07006, 0.572715, 1.93888, 0, 1.08557, 1.14429, 0, 0, 1, 0, 1, 1, 0, 1
1, 1, 0.978995, 0, 0, 0.636531, 0, 0.962197, 0, 1.27845, 0.646676, 1.83039, 0, 0.926725, 1.04073, 0, 0, 1, 0, 1, 1, 0, 1
1, 1, 0.986726, 0, 0, 0.671601, 0, 0.978727, 0, 1.37011, 0.657381, 1.91243, 0, 0.863388, 1.12489, 0, 0, 1, 0, 1, 1, 0, 1
1, 1, 0.984755, 0, 0, 1.12944, 0, 1.07225, 0.81306, 1.48615, 0.928909, 2.07576, 0, 0.848037, 1.06913, 0, 0, 1, 1, 0, 0, 0, 1
1, 1, 0.98386, 0, 0, 0.529971, 0.57762, 1.00562, 0, 1.40575, 0.880671, 2.27565, 0, 0.678844, 1.34312, 0, 0, 1, 1, 0, 0, 1, 1
1, 1, 0.983404, 0, 0, 1.09156, 0, 1.07063, 0, 1.58244, 1.01417, 2.20705, 0, 0.688004, 1.12287, 0, 0, 1, 1, 0, 0, 0, 1
1, 1, 0.976067, 0, 0, 0, 0.671225, 1.1139, 0, 1.53005, 1.06826, 2.55589, 0, 0.954944, 1.04985, 0, 0, 1, 1, 0, 0, 0, 1
1, 1, 0.979008, 0, 0.736436, 0, 0, 1.06555, 0, 1.54151, 1.31185, 2.6478, 0, 1.0069, 1.35364, 0, 0, 1, 1, 0, 0, 1, 0
1, 1, 0.981096, 0, 0.758549, 0, 0.612823, 0.993536, 0, 1.59882, 1.272, 2.6079, 0.803603, 0.974186, 0.877013, 0, 0, 0, 1, 1, 1, 1, 0
1, 1, 0.97784, 0, 0, 0.582855, 0, 0.874036, 0, 1.55399, 1.42937, 2.71536, 0.630748, 0.856725, 0, 0, 0, 0, 1, 1, 1, 1, 0
1, 1, 0.97698, 0, 0, 0.777274, 0, 0.737062, 0, 1.25071, 1.46613, 2.50855, 0.650202, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0
1, 1, 0.977777, 0, 0.540584, 0.714682, 0, 0.581016, 0, 1.04388, 1.53422, 2.21131, 0.597557, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0
1, 1, 0.980152, 0, 0, 0.634768, 0, 0, 0.569392, 1.03661, 1.30191, 1.86212, 0.657871, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0
1, 1, 0.976708, 0, 0, 0.658958, 0, 0, 0.618207, 0.774368, 0.964737, 1.61853, 0.629111, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0
1, 1, 0.977415, 0, 0, 0, 0, 0, 0, 0.641839, 0.87384, 1.62964, 0.685899, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0
1, 1, 0.978513, 0, 0, 0, 0.577977, 0, 0, 0.710289, 0.971942, 1.55756, 0.703186, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0
1, 1, 0.979184, 1.09639, 1.0781, 0, 0, 0, 0, 0.94816, 1.16453, 2.01161, 0.759202, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0
1, 1, 0.98114, 2.23249, 1.11248, 0, 0, 0, 0, 0.776657, 1.37957, 1.78798, 0.844132, 0, 0, 0.594376, 0, 0, 1, 0, 1, 0, 0
1, 1, 0.970101, 2.49541, 0.98483, 0, 0, 0, 0, 0, 1.0869, 1.91535, 0.906196, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0
1, 1, 0.966607, 2.6447, 0.729292, 0, 0.563498, 0, 0, 0, 1.23135, 1.91114, 0.871039, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0
1, 1, 0.974891, 2.75761, 0.720479, 0, 0, 0, 0, 0.639586, 1.43995, 2.21556, 0.915815, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0
1, 1, 0.974334, 3.08583, 1.01679, 0, 0, 0, 0, 0.850049, 1.76685, 2.35957, 0.915792, 0, 0, 2.07662, 0, 0, 1, 0, 0, 0, 0
1, 1, 0.969957, 3.14354, 1.14641, 0, 0, 0, 0, 0.98656, 1.6992, 2.3408, 1.16764, 0, 0, 2.75637, 0, 0, 1, 0, 0, 0, 0
1, 1, 0.969416, 2.83027, 1.23519, 0, 0.549114, 0, 0, 0.65121, 1.61224, 2.03591, 0.979446, 0, 0, 1.93901, 0, 0, 1, 0, 1, 0, 0
1, 1, 0.957384, 2.84295, 0.750363, 0, 0.834947, 0, 0, 0, 0.979399, 1.55991, 0.885423, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0
1, 1, 0.958823, 3.04522, 0.678319, 0, 0.906654, 0, 0, 0, 0.987677, 1.56606, 0.779129, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0
1, 1, 0.957657, 3.04095, 0.533444, 0, 0.882941, 0, 0, 0, 0.962729, 1.8059, 0.530811, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0
1, 1, 0.962363, 2.79738, 0.727823, 0, 0.90526, 0, 0, 0.550611, 1.31587, 1.68881, 0, 0, 0, 0.563941, 0, 0, 1, 0, 1, 0, 0
1, 1, 0.981947, 3.03997, 0.939241, 0, 0.884832, 0, 0, 0.650829, 1.44328, 1.62708, 0, 0, 0, 1.30158, 0, 0, 1, 0, 0, 0, 0
1, 1, 0.969666, 2.82587, 1.08899, 0, 0.82571, 0, 0, 0.758178, 1.17748, 1.39088, 0.610254, 0, 0, 1.54817, 0, 0, 1, 0, 0, 0, 0
1, 1, 0.985258, 2.5865, 1.24511, 0, 0.960719, 0, 0, 0.856766, 1.41133, 1.47801, 0, 0, 0, 1.39155, 0, 0, 1, 0, 0, 0, 0
1, 1, 0.985258, 2.62634, 1.08277, 0, 0.827449, 0, 0, 0.511533, 1.21931, 1.30818, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0
1, 1, 0.965611, 2.30313, 0.997828, 0, 0.530188, 0, 0, 0, 0.743925, 1.78387, 0, 0.676119, 0, 0, 0, 0, 1, 0, 1, 1, 0
1, 1, 0.974269, 2.3788, 1.09252, 0, 1.0034, 0, 0, 0, 0.57037, 1.37785, 0, 0.892231, 0.863719, 0, 0, 0, 1, 0, 1, 0, 0
1, 1, 0.975564, 2.20498, 0.799235, 0, 0.674366, 0, 0, 0, 0, 1.45966, 0.608807, 0.989213, 0.643492, 0, 0, 0, 1, 0, 1, 0, 0
1, 1, 0.975226, 2.35908, 1.04331, 0, 0, 0, 0, 0, 0, 1.23133, 0, 0.818133, 0.507734, 0, 0, 0, 1, 0, 1, 0, 0
1, 1, 0.971202, 2.3707, 1.22294, 0, 0.761922, 0, 0, 0, 0, 1.03546, 0, 0.639266, 0.598439, 0, 0, 0, 1, 0, 1, 0, 0
1, 1, 0.970085, 2.3654, 1.41255, 0, 0, 0, 0, 0.519704, 0.549045, 1.09632, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0
1, 1, 0.973365, 2.37557, 1.30431, 0, 0, 0, 0, 0.608923, 0.813941, 1.41867, 0, 0, 0.619662, 1.80287, 0.507071, 0, 1, 0, 1, 0, 0
1, 1, 0.970731, 2.53453, 1.83646, 0, 0, 0, 0.56584, 0.829713, 1.06277, 1.32851, 0, 0, 0.741426, 2.37295, 0.583551, 0, 1, 0, 0, 1, 0
1, 1, 0.973807, 2.08113, 2.01204, 0, 0, 0.579202, 0, 0.967524, 1.43997, 1.53728, 0.639965, 0, 0.664481, 2.74336, 0.53881, 0, 1, 0, 0, 1, 0
1, 1, 0.975718, 2.00232, 1.77733, 0, 0, 0.69559, 0, 1.1259, 1.72075, 1.51521, 0, 0, 0.575133, 1.61291, 0, 0, 1, 0, 0, 1, 0
1, 1, 0.981476, 1.75944, 1.60542, 0, 0, 0.934594, 0, 1.34578, 1.73783, 1.66459, 0.632026, 0, 0, 1.6655, 0, 0, 1, 0, 0, 1, 0
1, 1, 0.983595, 1.75693, 1.74591, 0, 0, 0.856446, 0, 1.19272, 1.71823, 1.36743, 0.704928, 0, 0.520887, 1.4571, 0, 0, 1, 0, 0, 1, 0
1, 1, 0.98347, 1.55765, 1.77321, 0, 0, 0.86646, 0, 1.20661, 1.80109, 1.37452, 0.515395, 0, 0, 1.13197, 0, 0, 1, 0, 0, 1, 0
1, 1, 0.98135, 1.9162, 1.59942, 0, 0, 0.853652, 0.626118, 1.18596, 1.66056, 1.6529, 0, 0, 0.527855, 0, 0, 0, 1, 0, 1, 0, 0
1, 1, 0.980747, 1.66025, 1.09613, 0, 0, 0.68328, 0, 0.889155, 1.50388, 1.40313, 0.595238, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0
1, 1, 0.978738, 1.08695, 0.786083, 0, 0, 0.715065, 0, 0.870452, 1.38763, 1.41902, 0, 0, 0.566417, 0, 0, 0, 1, 0, 1, 1, 0
1, 1, 0.980414, 1.25725, 1.0282, 0, 0.501006, 0.884115, 0.570425, 1.00568, 1.65353, 1.52796, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0
1, 1, 0.979703, 1.14254, 1.12502, 0, 0, 0.912746, 0.93667, 1.0299, 1.84609, 1.60423, 0, 0, 0, 0.517935, 0, 0, 1, 0, 1, 1, 0
1, 1, 0.97697, 0.964399, 1.09306, 0, 0.592824, 1.04733, 0.843481, 1.14306, 2.1111, 1.49443, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0
1, 1, 0.976634, 0.880585, 0.925115, 0, 0.651717, 1.15053, 0.826811, 1.29085, 2.17715, 1.46865, 0, 0, 0, 0.537371, 0, 0, 1, 0, 1, 0, 0
1, 1, 0.979231, 0.82944, 0.872934, 0, 0.743642, 1.22302, 0, 1.40558, 2.37715, 1.52557, 0, 0, 0, 0.920085, 0, 0, 1, 0, 1, 0, 0
1, 1, 0.977638, 0.823186, 0.816801, 0, 0.645611, 1.2098, 0.726113, 1.42049, 2.42056, 1.66723, 0, 0, 0, 1.50756, 0, 0, 1, 0, 1, 0, 0
1, 1, 0.980405, 0, 0.58803, 0, 0.613673, 1.03458, 0.607812, 1.17352, 2.00092, 1.4529, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0
1, 1, 0.977804, 0, 0, 0, 0, 0.843898, 0.98694, 0.924681, 1.63275, 1.54231, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0
1, 1, 0.980772, 0, 0, 0, 0.750272, 0.866637, 0.888719, 1.0131, 1.7466, 1.3406, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0
1, 1, 0.984221, 0, 0, 0, 0, 0.91241, 0, 1.18107, 1.94443, 0.899102, 0, 0, 0, 1.72254, 0, 0, 1, 0, 1, 1, 0
1, 1, 0.98261, 0, 0, 0, 0, 0.827548, 0, 1.04441, 1.86469, 1.11896, 0, 0, 0, 1.65756, 0, 0, 1, 0, 1, 0, 0
1, 1, 0.983213, 0, 0, 0, 0.641531, 0.760659, 0.563824, 0.977216, 1.6521, 0.942357, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0
1, 1, 0.981168, 0, 0, 0, 0, 0.872507, 0.538188, 1.10127, 1.71577, 0.941623, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0
1, 1, 0.983323, 0, 0, 0, 0.567516, 0.871241, 0, 1.1029, 1.78105, 0.85819, 0, 0, 0, 0.725343, 0, 0, 1, 0, 1, 0, 0
1, 1, 0.984952, 0, 0, 0.576225, 0.733402, 0.903827, 0.54284, 1.10305, 2.05751, 1.03429, 0, 0, 0, 1.98952, 0, 0, 1, 0, 1, 0, 0
1, 1, 0.981954, 0, 0, 0.549524, 0.515059, 0.898774, 0.637886, 1.14909, 2.00948, 1.01577, 0, 0, 0, 1.67746, 0, 0, 1, 0, 1, 0, 0
1, 1, 0.980847, 0, 0, 0.715172, 0.519893, 0.937358, 0.532689, 1.17607, 2.03708, 1.06427, 0, 0, 0, 1.89637, 0, 0, 1, 0, 1, 0, 0
1, 1, 0.97765, 0, 0.696979, 0, 0, 1.23155, 0, 1.3704, 2.21479, 0.99427, 0, 0, 0, 1.34023, 0, 0, 1, 0, 1, 0, 1
1, 1, 0.971254, 0.623009, 0.891185, 0.675405, 0, 1.32212, 0.797459, 1.32314, 2.02895, 1.00023, 0, 0, 0, 1.26233, 0, 0, 1, 0, 1, 0, 1
1, 1, 0.974629, 0, 0.564933, 0.817075, 0, 1.19679, 1.15232, 1.17044, 2.13764, 1.02067, 0, 0, 0, 1.69469, 0, 0, 1, 0, 1, 0, 1
1, 1, 0.971358, 0, 0.569104, 0.580592, 0, 0.956079, 0.835763, 0.951539, 1.82654, 0.935668, 0, 0, 0, 1.4302, 0, 0, 1, 0, 1, 0, 0
1, 1, 0.974096, 0, 0, 0, 0, 0.877202, 0.573993, 0.883249, 1.48587, 0.860734, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0
1, 1, 0.974919, 0, 0, 0, 0, 0.725554, 0.719676, 0.653444, 1.26628, 1.00306, 0, 0, 0.537795, 0, 0, 0, 1, 0, 1, 1, 0
